geneName,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell,4cell
gene22090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22091,6.067415,29.718397,25.287603,41.449839,25.357746,35.221761,47.431110,23.962655,32.529362,69.541893,48.396796,28.209028,64.196551,39.274575
gene22092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018816,0.000000,0.039081,0.000000,0.021650
gene22093,16.459955,14.792322,24.923474,2.122787,0.736552,25.486253,12.514984,8.694320,4.175854,5.153770,29.359417,29.972762,12.461997,21.346623
gene22094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22095,0.019615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22096,61.639825,65.947697,27.152161,79.800420,48.177125,41.421626,84.947092,30.673271,26.710053,22.417813,40.889327,19.045519,57.713206,64.849101
gene22097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22098,18.240997,10.770808,0.661300,23.153103,15.196478,5.306256,3.127595,3.584278,20.205929,19.940162,9.093341,5.096346,1.220239,4.380814
gene22099,39.624407,0.000000,10.775543,0.081077,0.506459,8.226922,14.843726,16.173857,0.170891,0.029530,15.043275,0.122668,3.945635,11.755974
gene22100,39.445230,34.279002,52.961000,30.093923,28.280006,19.077873,26.771694,49.093396,52.692588,23.947303,65.870574,39.335507,35.243970,36.495892
gene22101,0.000000,0.000000,0.129611,26.589752,2.212092,0.000000,1.181237,9.200851,2.149661,7.252476,23.335425,10.470740,0.112546,0.000000
gene22102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048339
gene22103,0.000000,0.000000,0.000000,0.000000,0.042829,0.289128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206876
gene22104,0.000000,0.000000,0.349497,0.000000,10.039644,1.647316,1.263556,0.048767,0.000000,3.512338,0.000000,0.000000,0.000000,0.000000
gene22105,0.000000,0.133022,0.000000,7.100357,0.079486,4.963463,8.958457,0.000000,38.685848,1.668479,0.059771,10.858190,15.215764,0.000000
gene22106,71.828039,19.602915,57.158424,6.434963,4.550589,4.586638,31.356472,62.267381,72.371907,47.052647,67.582436,129.690222,59.874211,42.332874
gene22107,103.008423,86.313164,103.601623,42.415099,107.621256,41.532144,72.357582,125.504472,101.513057,103.965308,94.335655,69.812316,82.482269,158.292609
gene22108,0.000000,1.821700,0.121761,18.478336,0.771869,0.000000,0.000000,9.157583,1.250169,0.000000,0.000000,0.000000,0.158597,0.000000
gene22109,0.000000,0.000000,0.000000,0.000000,0.039644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22110,0.598128,0.074678,0.027453,0.025717,0.214191,24.513308,1.410203,2.591415,2.471733,0.000000,2.375707,0.000000,0.286059,11.984077
gene22111,0.000000,0.000000,0.000000,11.665321,0.104098,24.303155,16.213066,10.703615,17.618807,0.000000,0.000000,7.816142,0.000000,0.000000
gene22112,49.245464,51.085540,45.653471,38.436929,65.054967,25.511489,25.309919,9.364645,46.584020,34.614819,25.503312,17.813717,9.616962,7.721950
gene22113,6.021809,12.543211,6.287863,33.144182,40.298262,15.811665,20.562826,21.868211,15.962338,21.726211,35.792660,18.247910,10.183262,13.791706
gene22114,0.000000,0.235775,0.260024,0.027065,9.129355,0.000000,3.367174,0.509969,0.000000,0.059146,16.420862,0.000000,3.261381,10.638668
gene22115,3.359048,13.600033,5.278940,2.062307,19.508414,0.779267,1.320610,16.205085,20.696572,7.640711,3.246430,20.566634,11.469979,8.177815
gene22116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040991,0.000000,0.000000,0.000000,0.000000,0.092762,0.000000
gene22117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22118,0.000000,0.000000,10.383129,0.000000,0.364256,0.061475,1.609124,0.000000,0.294981,5.963897,5.368633,0.000000,0.064864,0.000000
gene22119,0.000000,6.416782,0.000000,0.000000,0.000000,5.098635,0.028636,0.000000,0.000000,0.035378,7.471139,2.057409,0.180073,11.336256
gene22120,0.187149,3.442553,0.000000,0.069736,0.000000,0.000000,0.000000,0.000000,0.000000,0.533393,0.000000,0.052754,4.040143,0.029224
gene22121,0.000000,0.000000,0.000000,0.128624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22124,0.000000,0.000000,1.301683,0.000000,0.000000,0.507433,0.000000,7.097900,0.000000,0.000000,0.000000,0.000000,0.000000,1.775040
gene22125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22127,10.189583,38.709069,3.051283,17.962501,12.714753,22.144020,34.703249,12.240632,15.253642,38.425282,5.213030,22.802475,28.061746,18.756849
gene22128,0.046922,12.543211,3.821585,3.815948,2.334535,0.034561,9.069646,0.999099,12.338264,0.257914,0.030798,14.284804,1.349244,11.507219
gene22129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22130,20.233155,46.457983,45.796353,2.624127,28.729971,33.227074,22.150984,49.681483,30.374222,17.709631,56.621141,45.798664,21.201502,34.579803
gene22131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.741749,0.000000,0.026136,0.000000,0.000000,0.000000,1.063196,0.000000
gene22132,0.000000,0.000000,0.000000,0.000000,0.000000,0.339178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.316976,0.000000
gene22133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22135,8.813971,6.523167,9.167288,3.626146,3.434480,5.715809,15.692272,0.343188,0.286959,11.509993,0.881370,4.297913,6.504117,1.152044
gene22136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22139,0.000000,0.187227,0.125142,1.260199,0.518698,2.780675,0.017280,0.048019,3.286265,7.963088,3.303904,0.975496,0.000000,0.884275
gene22140,38.563081,76.092204,58.863932,60.050566,68.158218,62.942952,32.388514,110.804256,53.839873,64.891495,78.320661,62.810916,74.336478,68.916026
gene22141,0.000000,0.000000,0.000000,0.000000,0.000000,1.262684,0.000000,0.000000,2.386813,0.000000,0.153437,0.000000,0.000000,0.857841
gene22142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22144,95.924362,122.946203,138.366926,81.693216,60.544890,51.766192,51.117284,70.834272,122.510615,83.941181,112.193792,67.502749,102.393886,47.967609
gene22145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22148,338.443872,464.222540,641.232549,431.590719,371.333710,501.589346,643.058565,608.926663,717.464272,684.334790,521.300688,985.825569,588.434166,673.453329
gene22149,38.634530,0.313910,4.121383,0.540505,5.788005,3.459613,0.000000,7.274706,0.520801,0.393733,12.936279,0.467298,36.002075,35.658850
gene22150,0.000000,0.000000,0.000000,0.000000,0.996999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22151,0.000000,44.521507,0.000000,0.000000,0.000000,32.008748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22153,4.962698,72.862824,0.000000,49.924565,0.000000,20.775389,33.436963,1.255626,2.584504,0.478483,0.000000,1.656354,3.450501,2.385580
gene22154,50.402504,41.882728,0.095573,0.044765,0.000000,9.910405,15.836814,15.659495,39.024380,1.402182,50.184850,2.573653,10.290706,38.456639
gene22155,0.000000,4.430516,0.472094,3.427537,3.453092,64.982554,31.095667,0.090577,39.617142,39.221933,16.186590,4.516467,23.059949,0.555980
gene22156,0.015133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047044,0.000000
gene22157,1.624698,22.548208,5.406202,8.789081,5.966857,17.905832,14.757178,5.061148,7.977170,3.746765,13.301361,8.397629,5.522194,17.598912
gene22158,130.229620,43.172948,167.731529,28.387299,92.399951,71.760414,95.576685,147.998591,51.405602,67.105675,72.638069,31.000394,90.613355,89.198370
gene22159,0.000000,0.031284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22160,8.995588,35.939338,30.795100,65.496416,15.225620,23.378816,22.521626,16.115850,22.484443,26.570611,6.151276,17.874908,7.655452,23.120644
gene22161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22162,0.000000,0.000000,0.000000,0.399667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22163,185.116433,142.450667,117.278101,194.345682,209.050790,192.322079,202.763611,271.918993,194.657001,177.752265,212.347000,287.455417,332.529445,232.105496
gene22164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22165,1594.112556,1303.612406,1330.383649,1298.812839,798.498341,918.491350,636.353534,1340.638914,1313.593339,1589.337239,1340.166730,1445.807335,1206.534662,1695.564300
gene22166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22167,0.000000,0.000000,0.028532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22169,0.000000,0.000000,0.000000,0.000000,0.000000,15.822879,8.572536,0.000000,0.000000,0.000000,0.000000,0.000000,10.995936,0.000000
gene22170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22171,5.190835,0.141731,0.217095,0.000000,3.175887,0.071465,6.211434,2.432474,0.068584,0.059257,2.738437,0.000000,14.628502,6.715673
gene22172,0.011251,0.000000,0.000000,0.000000,0.019642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22173,0.000000,0.018049,0.000000,0.093235,0.000000,0.000000,0.018325,0.000000,0.000000,0.022639,0.024331,0.000000,0.000000,2.057771
gene22174,67.116698,29.514249,30.312316,33.375783,22.952171,28.243271,35.615185,28.638692,33.432724,6.722968,7.650266,15.749000,16.344089,36.163666
gene22175,12.349097,9.171942,27.255619,3.116580,21.839261,5.791932,22.546470,25.115204,29.610996,42.698840,23.859427,20.040087,22.333615,28.155604
gene22176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22177,4.804127,0.000000,2.374761,0.000000,1.087830,13.384394,20.172206,0.000000,1.818716,5.180709,3.403990,5.915546,0.031244,0.395500
gene22178,20.214458,28.363787,54.586752,36.497121,57.068069,37.509006,38.390046,64.515611,70.033355,80.928524,46.704282,69.076470,84.385489,83.674782
gene22179,19.709530,26.938641,75.407954,25.269939,50.956739,16.002908,31.281226,45.639859,2.321970,47.128254,68.012193,25.878260,46.758544,39.078627
gene22180,0.000000,0.000000,0.000000,0.000000,0.000000,0.209145,2.348004,0.000000,0.000000,0.000000,0.000000,0.000000,0.060183,0.000000
gene22181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.890090,0.000000
gene22183,59.284644,16.223800,16.318839,23.157748,0.378934,8.713464,15.693408,1.304556,15.726889,20.349285,18.592732,10.600629,10.922861,0.038132
gene22184,0.000000,0.000000,0.000000,0.000000,0.000000,0.151223,0.000000,0.000000,0.000000,0.167187,0.000000,0.000000,0.106372,0.000000
gene22185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038737
gene22186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22188,159.259982,139.755825,73.543935,68.637970,136.412631,121.437254,96.267749,133.033157,135.262077,116.546611,128.782472,160.884057,81.107365,129.480685
gene22189,30.055568,58.123987,77.680615,113.801801,124.437566,106.948017,131.250477,78.927587,43.998366,87.423338,104.493265,95.092287,78.544085,52.786755
gene22190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22191,0.000000,0.013346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016739,0.000000,0.034767,0.000000,0.000000
gene22192,14.384700,7.516539,5.015006,2.525331,22.193011,10.326163,12.306333,10.952873,7.905899,5.992188,8.140697,11.321836,10.602742,6.318583
gene22193,0.014659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22197,0.000000,0.000000,0.000000,1.568610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22199,36.496770,0.000000,0.000000,0.000000,0.000000,5.679106,7.114818,0.882632,0.363340,0.000000,0.000000,0.978024,23.768999,0.000000
gene22200,1.878906,52.344745,10.250029,22.204211,39.751756,11.730579,7.386573,16.930949,0.758936,9.644741,55.173998,31.665050,24.650052,81.576533
gene22201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22203,0.017863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.175637
gene22204,14.128110,11.943123,13.189651,19.756131,5.380055,15.506720,7.272716,14.373276,14.433190,10.627034,11.554194,31.499295,18.076462,18.643676
gene22205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22206,14.798213,5.763471,7.945252,12.405774,13.775238,4.359418,2.438083,26.422763,3.486356,24.096626,8.417191,12.512235,37.564903,0.693109
gene22207,0.000000,0.000000,0.000000,0.000000,0.000000,0.033032,0.000000,0.000000,0.000000,0.013695,0.000000,0.000000,0.000000,0.000000
gene22208,6.295419,3.913912,3.768341,0.388472,11.236425,5.965053,5.099003,1.356047,5.496676,6.520945,3.953646,9.863978,13.088708,18.105779
gene22209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22210,26.217193,0.000000,12.949013,0.321328,0.543621,0.105861,2.972247,4.771362,3.352539,6.144405,0.990519,0.212696,7.036846,7.726009
gene22211,25.881890,24.341350,9.643571,9.252904,4.254279,22.172336,11.207073,18.072477,17.714281,11.051383,45.007754,21.271558,15.659217,29.327995
gene22212,0.021511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033435,0.000000
gene22213,38.698525,11.028214,16.424449,8.674815,3.608984,2.295320,21.376054,23.027173,6.493112,21.532470,21.938096,27.257108,23.806857,8.701859
gene22214,0.000000,0.185587,0.682247,14.060643,5.406115,0.070185,1.413139,16.623847,0.740905,0.000000,0.437810,19.580814,0.148109,0.870434
gene22215,0.000000,0.000000,0.000000,0.000000,0.000000,0.027275,0.000000,0.000000,0.026175,0.000000,0.000000,0.000000,0.000000,0.000000
gene22216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022063,6.742634
gene22217,8.719684,0.000000,12.176300,11.978875,3.117792,4.062481,5.479105,10.066179,3.007542,0.032081,40.304676,8.128997,16.737425,75.372611
gene22218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22219,0.000000,38.655559,0.210214,0.000000,3.485246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.023854
gene22220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22224,0.416934,0.022557,0.207312,0.000000,0.000000,0.000000,0.000000,0.000000,4.322517,0.650747,0.182443,0.058764,4.392383,5.436421
gene22225,0.117942,0.019143,0.140746,0.065923,0.034316,0.028958,0.097176,0.054007,0.111159,0.048022,0.000000,0.099740,0.061107,0.027626
gene22226,0.011335,15.056810,0.000000,1.919707,0.019788,1.519535,8.304509,0.000000,0.272422,3.419889,0.000000,6.729166,2.695647,0.000000
gene22227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene22230,0.000000,0.000000,0.359772,0.000000,6.165337,42.297702,0.000000,0.000000,9.295585,4.769788,1.206163,12.456251,0.044629,25.704602
