geneName,4cell,4cell,4cell,4cell,4cell,4cell,4cell
gene20439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20440,25.528582,10.158067,16.791334,12.320485,7.865665,11.437729,27.326651
gene20441,7.326565,31.346072,28.894208,2.459560,17.305855,23.693707,12.680405
gene20442,0.000000,0.000000,0.000000,0.000000,0.000000,5.841536,0.000000
gene20443,0.000000,0.000000,0.000000,0.000000,0.000000,1.965726,0.000000
gene20444,83.066303,5.841445,15.249892,43.473479,57.099039,47.933159,64.245956
gene20445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20446,0.000000,5.596945,0.329814,7.030343,3.678412,8.254697,9.670026
gene20447,20.514752,79.090904,55.832436,22.100735,32.845714,54.399293,12.506201
gene20448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20449,0.000000,0.000000,8.540504,0.026414,0.000000,0.000000,1.860097
gene20450,26.379093,0.048185,2.968221,0.054580,1.061674,2.185174,0.000000
gene20451,0.000000,1.653826,0.000000,0.020362,1.895518,0.000000,11.596854
gene20452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20453,211.963411,63.710165,318.657674,186.577216,623.630494,198.838262,554.511412
gene20454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20455,0.000000,0.000000,0.578969,0.000000,0.000000,0.000000,0.060008
gene20456,23.295791,22.874046,36.373249,30.922281,17.803477,45.843912,21.312929
gene20457,28.495406,86.651937,46.375943,66.784121,3.526905,112.344888,180.694828
gene20458,15.382876,40.154712,70.274279,7.831336,58.155029,10.312182,59.526436
gene20459,110.265795,54.531432,123.006872,65.866082,136.301271,164.422240,91.313280
gene20460,385.689699,212.786410,362.013686,224.364172,437.097253,268.614890,387.902093
gene20461,35.356380,0.000000,265.218724,49.712602,92.467286,99.745665,184.250416
gene20462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20470,0.000000,1.149968,6.404580,35.104486,4.886532,0.000000,4.184047
gene20471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20474,0.695657,25.090152,10.476943,6.123448,15.509870,4.440722,6.624001
gene20475,305.079261,125.910619,232.547384,260.369946,122.961118,197.677852,201.257644
gene20476,128.800431,12.829523,56.725726,22.942810,87.610373,132.929113,39.964871
gene20477,0.000000,0.000000,0.000000,0.000000,0.000000,0.047948,0.000000
gene20478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20479,0.000000,0.000000,28.378783,0.000000,0.464236,0.000000,23.528498
gene20480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20481,0.000000,0.000000,12.958916,0.000000,0.000000,0.000000,4.800769
gene20482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20484,0.000000,0.000000,0.000000,0.000000,0.000000,5.616267,0.000000
gene20485,0.012041,3.058799,0.095206,7.277347,4.330589,0.000000,1.306938
gene20486,0.000000,0.000000,0.130564,0.043815,0.000000,0.000000,0.054130
gene20487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20489,298.540514,139.034806,149.409276,193.268269,130.714153,108.860173,230.506589
gene20490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20491,0.000000,0.000000,0.000000,0.020833,0.000000,0.029790,0.025738
gene20492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20496,0.000000,0.724729,0.000000,0.000000,0.000000,0.000000,0.000000
gene20497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20498,0.000000,0.000000,0.055667,0.018681,0.000000,0.000000,0.000000
gene20499,0.000000,0.594478,0.083608,0.033669,0.000000,0.722125,0.000000
gene20500,1007.805389,1257.108249,1253.092068,1232.696579,1290.648711,1305.344206,1464.992972
gene20501,21.193770,70.749829,44.291426,44.542668,30.385179,28.224132,15.555629
gene20502,70.632045,64.978777,47.217480,65.495780,58.028485,119.604071,55.697562
gene20503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20504,0.000000,0.000000,0.000000,0.000000,0.000000,25.191353,0.000000
gene20505,0.000000,0.000000,0.016195,0.000000,0.000000,0.000000,1.208574
gene20506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20511,0.000000,0.000000,0.000000,2.969967,0.000000,19.408366,0.000000
gene20512,0.499542,0.000000,0.000000,1.178178,0.000000,0.000000,0.363891
gene20513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20514,0.029814,12.353682,0.000000,0.017579,7.474062,0.703816,14.898597
gene20515,0.000000,0.000000,0.000000,0.000000,0.000000,2.896633,0.000000
gene20516,12.505971,15.803929,6.107822,0.024256,0.168512,1.179243,0.059934
gene20517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20518,0.354130,0.147473,0.352594,0.292328,0.270777,0.119427,2.115316
gene20519,2993.890289,3125.455461,3986.027694,1754.392287,2971.213265,2685.416945,2399.029392
gene20520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20521,0.000000,9.939929,0.043460,4.754465,0.000000,13.388029,0.000000
gene20522,0.000000,0.000000,0.000000,0.000000,0.025262,0.000000,0.000000
gene20523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20524,270.150309,173.458311,195.112134,209.308973,234.224057,307.043749,226.480154
gene20525,0.000000,55.133893,0.000000,0.000000,0.000000,96.580081,91.728846
gene20526,4.180157,75.797093,77.834195,1.780108,50.037076,59.619428,20.977031
gene20527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20530,29.329649,4.592703,22.624621,47.944527,10.597846,47.043328,81.466086
gene20531,0.000000,0.085745,0.144711,0.097124,0.067473,0.208313,0.119990
gene20532,0.000000,0.000000,0.643668,0.000000,0.025010,0.000000,0.000000
gene20533,107.598246,46.726130,61.651248,59.734157,176.352711,67.531467,76.159852
gene20534,0.000000,0.283358,4.423516,0.829151,0.000000,3.365518,0.033044
gene20535,5.178691,0.476464,7.300565,0.568100,29.145944,21.282529,8.702929
gene20536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20538,7.866000,8.430202,1.930876,6.104512,1.326750,0.048764,4.086853
gene20539,119.979008,97.627202,138.921560,109.623929,42.373220,52.211864,68.552542
gene20540,0.000000,0.093345,0.000000,0.052867,0.000000,0.680332,3.592221
gene20541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20545,0.026751,19.857477,6.298400,12.571319,11.987899,52.302303,34.394310
gene20546,9.185717,6.412308,10.099034,11.943736,30.927776,20.166982,13.672701
gene20547,35.261875,33.249052,26.849703,29.477724,73.200071,10.890728,17.698356
gene20548,0.000000,0.000000,6.890741,4.624801,0.498552,30.385037,0.000000
gene20549,45.868895,105.146282,66.483954,19.974113,39.588851,33.468515,119.960328
gene20550,171.980938,58.350038,128.469093,169.748241,163.059857,208.126664,178.421263
gene20551,0.000000,0.636446,0.000000,30.242069,14.974554,0.000000,0.044532
gene20552,6.365660,22.459273,2.154115,28.289613,13.134232,16.915688,14.804345
gene20553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20555,7.197074,17.791062,0.031147,0.982518,8.829774,14.915605,0.361568
gene20556,4.817808,0.487652,18.399971,0.000000,11.731319,0.000000,0.000000
gene20557,0.000000,0.156772,0.000000,0.022197,0.030841,0.000000,3.756960
gene20558,7.838714,17.996442,27.868103,0.696298,26.438055,0.137327,10.322755
gene20559,13.939627,0.000000,0.000000,0.159770,0.000000,0.228451,0.723746
gene20560,0.000000,0.926673,0.625585,0.419863,0.000000,0.225135,0.648390
gene20561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20563,228.870179,150.292338,148.673646,271.426050,402.631092,160.143049,103.789488
gene20564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20565,0.015555,0.113360,2.336782,0.091717,12.908979,4.498222,14.073114
gene20566,15.402315,78.042138,32.270774,33.288532,57.462892,17.096278,2.179382
gene20567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20568,73.072401,25.398726,53.887904,81.718852,83.086300,105.339781,28.603401
gene20569,0.000000,0.016810,3.248293,0.000000,0.000000,12.315618,0.176424
gene20570,20.261348,13.173195,35.049296,54.652825,69.121791,63.478414,51.528880
gene20571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20572,0.000000,0.000000,4.670346,0.000000,0.000000,0.000000,0.000000
gene20573,0.000000,0.000000,0.000000,3.286279,0.000000,0.000000,0.000000
gene20574,0.080412,9.083259,8.247689,7.728377,0.477609,0.186437,1.274029
gene20575,664.519426,571.917991,334.907322,545.056229,472.044825,377.298593,330.984586
gene20576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20577,0.051838,0.027237,0.000000,0.030566,0.000000,0.000000,0.038116
gene20578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20580,0.000000,0.000000,0.000000,0.049837,0.000000,0.000000,0.000000
gene20581,19.605480,12.285361,11.225931,21.122118,7.678681,15.875621,16.148180
gene20582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.799177
gene20583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024213
gene20584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20586,47.572033,33.093009,34.351373,49.979625,23.243013,40.130777,17.767790
gene20587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20589,92.173775,38.754551,44.110179,53.533139,57.473655,69.303687,44.414762
gene20590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20591,5.589847,9.693829,7.674940,10.217497,9.551483,21.503899,13.611939
gene20592,11.446145,33.083286,0.421920,0.000000,51.542069,21.595020,0.174923
gene20593,4.622148,0.378092,0.029005,0.876005,6.356174,0.083506,6.902327
gene20594,96.924388,137.214470,168.002123,116.879982,265.835387,176.077436,92.745725
gene20595,55.226429,17.505649,21.703135,48.612518,11.957399,47.933448,43.678203
gene20596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20600,1.017504,0.075664,0.000000,0.000000,0.000000,0.000000,0.000000
gene20601,174.017596,31.854979,128.166205,236.909346,48.615468,91.206193,80.150590
gene20602,2306.578819,3186.879708,1809.666651,2758.160924,2652.020109,2049.098448,2862.345453
gene20603,9.911298,3.069490,0.000000,41.019266,0.000000,20.414614,39.389725
gene20604,0.000000,0.027735,0.000000,0.000000,0.000000,0.000000,0.000000
gene20605,3.611219,0.000000,0.000000,0.000000,0.000000,1.167803,0.000000
gene20606,0.000000,0.000000,0.000000,0.000000,12.683829,0.000000,0.000000
gene20607,0.000000,5.486836,0.554020,1.407667,0.701150,0.000000,6.890693
gene20608,43.661373,29.961014,58.239855,45.299980,42.019811,38.827345,55.043633
gene20609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20611,2.519623,7.633790,8.481170,0.016693,0.000000,23.773074,0.020623
gene20612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.728074
gene20613,29.834690,11.168769,52.532780,39.038299,126.370595,63.258891,79.071874
gene20614,11.223827,15.067217,14.498669,16.479134,43.705921,0.124510,25.576322
gene20615,439.857996,812.757578,380.890851,364.210383,391.246214,310.556080,322.468463
gene20616,0.000000,0.225118,0.000000,0.000000,0.025307,0.000000,0.000000
gene20617,0.000000,0.395258,0.909645,17.969546,4.354421,8.496857,15.160480
gene20618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20621,10.511025,0.084177,1.302263,0.254263,0.000000,0.000000,0.863843
gene20622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20623,0.000000,0.000000,0.000000,0.511146,0.000000,0.000000,0.000000
gene20624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20625,22.794481,2.207550,0.000000,18.714806,23.234158,49.441726,29.588940
gene20626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20628,0.000000,0.000000,0.000000,0.000000,0.031921,0.000000,0.000000
gene20629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20630,0.000000,30.183758,20.425703,45.076879,13.374737,0.000000,8.857826
gene20631,0.000000,7.493413,0.000000,1.645933,3.654541,0.461466,3.967203
gene20632,0.313810,48.091567,12.902328,14.839646,25.734548,22.673973,9.783908
gene20633,0.000000,0.000000,29.324280,0.000000,33.216004,0.000000,27.611519
gene20634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20639,194.716710,299.409670,180.729041,186.470143,100.755509,106.207485,156.749425
gene20640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20646,8.631288,7.684652,0.000000,0.035099,0.000000,2.810451,0.000000
gene20647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20648,23.755684,12.824092,18.319264,34.239751,0.720809,1.112693,16.920376
gene20649,6.698511,9.128226,8.308905,8.273867,0.029744,1.698844,6.347305
gene20650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20653,0.000000,0.000000,0.000000,2.640104,0.000000,0.000000,0.000000
gene20654,304.394377,503.396729,382.276164,420.629643,436.220560,464.794024,403.132910
gene20655,0.000000,0.000000,0.000000,0.000000,0.000000,0.111632,0.000000
gene20656,0.000000,0.875715,0.000000,0.000000,0.000000,0.620521,13.097129
gene20657,8.220185,3.940537,11.909158,27.213454,12.799422,20.580513,14.271670
gene20658,0.000000,0.000000,33.036920,24.424346,18.981681,0.352765,1.066781
gene20659,0.000000,0.050642,0.000000,0.000000,0.000000,0.000000,0.000000
gene20660,39.071494,1.495499,99.568947,23.884883,40.482342,8.235319,85.280741
gene20661,19.920051,29.372913,7.915087,7.489210,26.025408,50.802064,27.957962
gene20662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20664,0.000000,0.000000,0.270149,0.000000,0.000000,0.000000,0.000000
gene20665,0.000000,0.000000,0.000000,0.324182,0.000000,0.000000,0.000000
gene20666,0.000000,0.794697,0.000000,0.000000,0.156337,1.984302,0.000000
gene20667,49.504884,40.467187,48.147179,26.890197,9.961205,28.362992,9.541525
gene20668,42.433685,1.924264,10.590497,48.663515,3.423506,4.200886,0.000000
gene20669,0.000000,3.300965,0.000000,0.031159,0.000000,3.163295,0.000000
gene20670,70.117367,88.032199,83.974602,69.838046,55.435697,52.782262,122.569971
gene20671,367.234448,271.690915,411.366598,309.329290,331.062910,335.134051,230.962441
gene20672,0.000000,0.000000,0.000000,10.606174,0.000000,0.041894,10.786630
gene20673,0.000000,0.000000,0.000000,0.000000,0.000000,22.340612,0.078307
gene20674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20675,3.220677,0.101608,0.428706,0.000000,0.359801,0.000000,0.000000
gene20676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20678,0.000000,21.469840,0.045520,0.000000,6.367342,0.458691,0.056617
gene20679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20680,2.058145,0.038263,7.232550,2.795501,0.812956,0.000000,0.000000
gene20681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20682,0.000000,0.049196,7.389359,0.139311,0.000000,0.000000,11.255919
gene20683,0.000000,0.000000,0.000000,0.000000,0.000000,0.091315,0.000000
gene20684,305.783613,227.287553,312.396751,224.715039,314.592265,171.566579,218.273319
gene20685,6.048717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20687,167.448553,125.733760,181.013208,89.945167,97.155353,51.740784,68.465030
gene20688,0.000000,0.000000,0.000000,0.000000,0.000000,2.139106,0.097275
gene20689,0.000000,0.000000,6.488235,0.000000,0.000000,0.000000,0.000000
